location,count
Ingolstadt Air Base,1
Biloxi-Keesler F...,1
"Cedar Grove, NJ",1
"Bowen Airport, Q...",1
between Kyzyl an...,1
near Perivlepto,1
Kunduz,1
near Burevestnik,1
Bien Hoa,1
near Sarajevo,1
near Namlea,1
Braunau,1
Serra de Santa B...,1
Veshchevo Air Fo...,1
near Batu Island,1
near Sana'a Internati...,1
Shymkent,1
near San Jancinico St...,1
near Vocin,1
an airstrip near...,1
near Tenkodogo,1
Montagne du Chev...,1
Fort Chipewyan A...,1
near Patian,1
Guam-North Field...,1
Gravesend,1
Kalaikunda Air F...,1
Ljubljana-Brnik ...,1
Keerbergen Airfield,1
Raleigh/Durham I...,1
Ashgabat,1
near North Sea,1
NeumÃ¼nster,1
Manteo-Dare Coun...,1
"near Fairmount, GA",1
near CaÃ±o La Raya,1
near La Ciotat,1
Zhanjiang Airpor...,1
"Gabrene, Petrich",1
"San Pedro, Catac...",1
Ossig,1
near Duma,1
near New Bern Airport...,1
Hue-Citadel Airf...,1
Puerto Lempira A...,1
Haiphong-Cat Bi ...,1
Mekong River,1
Ridgeland Airpor...,1
Bolshaya Indra L...,1
"Cape Gloucester,...",1
Espiritu Airport,1
Seletar Island,1
Tura,1
Jigiga Airport (...,1
Vichy-Rolla Nati...,1
Collesalvetti,1
"near Caddo Gap, AR",1
BhagalpurÂ,1
near Antananarivo-Ari...,1
near Bocoio,1
"Hobbs, NM",1
near Skien,1
"near Greybull, WY",1
"near Battle Creek, MI",1
near Les Bouchoux,1
"near Burnet, TX",1
near Pisco,1
"near Land's End, UK",1
near Sakhanka,1
"near Newport, ME",1
near Faya-Largeau,1
near Abbotsford Airpo...,1
Esperanzo Forest,1
"Rasdhoo, Ari Atoll",1
Abha Internation...,1
near La Sabaneta,1
Huron-Howes Airp...,1
San Francisco de...,1
Caranavi Airport,1
near Tachilek Airport...,1
Anzio,1
near Vukovar,1
Chessel Down,1
near Diouloulou,1
"near Alderney, Channe...",1
eastern Bolivia,1
"near Brockett, BC",1
near Olpoi,1
near Cincinnati Munic...,1
near Riga,1
near Dessau,1
"near Saint Mary's, AK",1
near Puebla,1
"Dixon, WY",1
near Kazarman,1
"Edison, NJ",1
Carpineto della ...,1
Heteren,1
near Apiay,1
Springfield Airp...,1
near Hoi An,1
Maastricht,1
"near Stephenville, NL...",1
Marrakech,1
Iki Airport (IKI),1
"near Alliance AAB, NE",1
Mahesh,1
Calvi Airport (CLY),1
"near Platte, SD",1
Blackpool Airport,1
Havana-Jose Mart...,1
"Augusta Airport,...",1
Nejran Airport (...,1
Yellahanka AFB,1
Sangley Point Na...,1
"near Austin, TX",1
near Waterkloof Air F...,1
RÃ¸ros Airport (...,1
Roma-Lido di Ost...,1
Cartagena Airpor...,1
"Kamiri Airstrip,...",1
Kikori Airport (...,1
near Paksong,1
Bahia Negra,1
Golders Green,1
near Chapleau Airport...,1
between Myitkyin...,1
Gryzy,1
Cali-Alfonso B. ...,1
near Ottawa-Uplands A...,1
Minturno,1
Mendoza,1
near Glenn Falls-Floy...,1
near Burley Municipal...,1
near Joal,1
Mazatlan Airport...,1
Corani,1
Lapula River,1
"near Yeniseisk, Krasn...",1
Kyiv-Igor Sikors...,1
"near Saginaw, TX",1
near Osypnoi Bugor vi...,1
Courtyard Farm,1
"near Carey, ID",1
Jinan Airport (TNA),1
Vila Cabral Airp...,1
near Sangley Point Ai...,1
near Rionegro,1
PrÃ©veza-Aktion ...,1
Ramat David Air ...,1
near Medyn,1
near Fort Worth-Meach...,1
Mt. Banahaw,1
near Jumla Airport (JUM),1
Yazagyo,1
Obihiro Airport ...,1
near Korean coast,1
Wapenamanda Airp...,1
near San JosÃ©-La Sab...,1
near Saint-Just-Chale...,1
near Barra del Parismina,1
near Jinhae (K-10) Ai...,1
Bunger Hills,1
"near Toguchin, Novosi...",1
near Beograd-Zemun Ai...,1
near Mena Intermounta...,1
near St. Marcouf,1
Kasaba Bay Airpo...,1
near Voronezh,1
Stefanesti,1
near El PetÃ©n,1
Mount Tanazawa,1
near Silimo,1
"Elk Island, MB",1
near Hempstead-Roosev...,1
near Shimano,1
L'isola di Ischia,1
"Port Darwin, NT",1
"near Boulder, NV",1
Surin,1
Wallis Island,1
near Bourne,1
"near Union Springs, AL",1
Saint-Vincent-de...,1
near Greenville-Donal...,1
near KÃ¶nigstein im T...,1
Sredny Island,1
Kham Duc Airstrip,1
Quinapundan Bay,1
near Kufra,1
Magdalena de Kin...,1
"near El Picudo, San A...",1
"Mount Guram, Nor...",1
near Sumapaz,1
"near Wilton Airport, NSW",1
"near Issaquah, WA",1
near Dalat,1
near Sakhalinsk [Okho...,1
"Nym Lake, ON",1
"Mingan Airport, ...",1
"Duross Point, Lo...",1
near San AndrÃ©s de G...,1
near Khanty-Mansiysk ...,1
Sebring Air Term...,1
near Sarteneja,1
near Chai-I,1
southern Apure S...,1
near Farmingdale-Repu...,1
near Dubai Airport (DXB),1
"Wrexen, Paderborn",1
Mikonos,1
near Cape Hallett Bay,1
"Bluefield, VA",1
"Kalamazoo, MI",1
near Long Semodo,1
San Miguel Airport,1
near Puerto Aguirre,1
Uruapan Airport ...,1
near Williamsport-Lyc...,1
near Milan-Malpensa,1
Ontario Internat...,1
Kentira,1
near Wake Island AFB ...,1
near Suntar,1
Ankeny Regional ...,1
Sadow,1
Tuy Hoa (TBB),1
Michimahuida Vol...,1
Myrtle Beach Int...,1
"near Salta, SA",1
near Kagoshima,1
"Coruripe, AL",1
Prochnookopskaya...,1
"Landsborough, QLD",1
Red Devil Airpor...,1
near Beirut,1
near El Junquito,1
near Kokoda,1
near Car Nicobar Airp...,1
Tulsa Municipal ...,1
near Chrysostom,1
"near Skagway, AK",1
near Kimbe,1
near Burdakovka,1
near Gorny,1
near Puerto Limon,1
Luxor,1
Duc Pho,1
Valkenburg,1
near Karachi Airport ...,1
"near Florianopolis, SC",1
"near La Plata, BA",1
Ataqa Mountains,1
Yazd Airport (AZD),1
San Ignacio de M...,1
Luyksgestel,1
near Sierra Leone,1
Gusau,1
Tamalkipas,1
near Kuopio Airport (...,1
"near Skulyn, Volyns'k...",1
near Izvaryne,1
near PiotrkÃ³w Trybun...,1
near Termez,1
near Churchill Falls ...,1
near Colon-Enrique A....,1
"near Deadhorse, AK",1
near Union Island,1
"Cerritos, CA",1
"Floresville, TX",1
near Iranian border,1
"Boston, MA",1
near Pyinmana,1
"near Crozet, VA",1
Banhilal,1
"near Sergeyevka, Pril...",1
Grenouillet,1
near Norderney Airfie...,1
Cordoba,1
"McKenzie Lake, ON",1
near Irvine,1
near MazatlÃ¡n-Gen. R...,1
Pomigliano Airfield,1
Petrel-Burevestn...,1
Axum Airport (AXU),1
near Imphal Airport (...,1
Thieuloy-Saint-A...,1
"Amarillo AFB, TX...",1
Kingston-Norman ...,1
Le Mans-Advanced...,1
"near Wilmurt, NY",1
Sarasota Airport...,1
Niigata Air Base...,1
"Felixstowe, Suffolk",1
Conroe-Montgomer...,1
Annanberg-Nodabu...,1
"near Burbank Airport,...",1
Angle Bay,1
near Voronezh Airport...,1
near Ocean Cay Airport,1
near Sept-Ãles Airpo...,1
Lake Syuryun-Kyu...,1
Tetuan Airport (...,1
near Utecht,1
near Sora,1
near Nangapinoh,1
"Kopiago, Fugwa",1
Luzon Island-Cub...,1
"Sioux Falls, ON",1
near Samsun,1
"Manus SPB, Admir...",1
"Long Apung, Bulu...",1
Voula,1
"near Pilas Island, Su...",1
Pha Khao,1
Cheremshan,1
"near Las Palmas, Isla...",1
Mwoakilloa Airfi...,1
near MohÃ©li-Bandar e...,1
Leron Plains Air...,1
Loja Airport (LOH),1
near Leskovac,1
near Sepone,1
"near Dunbeath, Scotland",1
near Turbo,1
northeastern Laos,1
"North Sea, 37km ...",1
near Zephyrhills Airp...,1
near Vladivostok Airp...,1
near Hot Springs-Memo...,1
near Irrawady River,1
Palana,1
near Kapan,1
"near East Sale, VIC, ...",1
Nice Airport (NCE),1
near Kzyl-Orda,1
Dawushan,1
CienÃ©ga UnguÃ­a,1
near Lobito Airport,1
"Bray, Northern Cape",1
near Baoding,1
near Dinangat Village,1
"Lac Bienville, QC",1
near JÃ©rez del Marqu...,1
"Forrest Hill, VIC",1
"Pitelino, Rjazan...",1
near Orchid Island Ai...,1
near Poix,1
Dessau Airport,1
Tokunoshima Airp...,1
Frunze Airport (...,1
near Quetzaltenango,1
Shau Valley,1
within Peru,1
Evreux Airport (...,1
"Angle Bay, Milfo...",1
Mara Ngerende Ai...,1
"Hamlin Field, SK",1
"TomÃ©-AÃ§u, PA",1
near Sebeville,1
near El Ajeb,1
near Rifle-Garfield C...,1
Tashqurghan,1
"near Knight, WY",1
Giessen Advanced...,1
near Baykovo,1
near Shiraz Airport (...,1
"Dmitrievskaya, K...",1
near Bailundo,1
near Johannesburg Int...,1
near Buffalo Niagara ...,1
near Tacora Volcano,1
near Rubio,1
Castel Benito,1
near RÃ­o Gallegos In...,1
Port Alsworth Ai...,1
La Pedrera Airpo...,1
near Yumbillo,1
near MaÃ§ka,1
near Isola di Palmaria,1
near Deer Lake Airpor...,1
near Bellona Island,1
"near Cape Hatteras, NC",1
"near Kaunakakai, HI",1
Mykhailivka,1
"St Joseph, MOÂ",1
Shreveport-Barks...,1
"near Wuzhou, Tengxian...",1
Mount Batten RAF...,1
"near Omdurman, Khartoum",1
Mingoro Village,1
Bordj Menaiel,1
"near Pardo, BA",1
Taegu Air Base (...,1
near Mamony,1
near Cho-ok,1
Cape Agulhas,1
"Hudson Bay, SK",1
"near Sevsk, Oryol region",1
Novoternovskiy,1
Chania-Alikianu,1
"DÃ©line Airport,...",1
Cerro Baco,1
"Cap des Rosiers, QC",1
Estancia El Trom...,1
CamagÃ¼ey Intern...,1
"near Lake Worth, FL",1
Caucaya Airstrip,1
"Eagle Lake, TX",1
Ternopil Airport...,1
Chinkiang Air Base,1
Semipalatinsk re...,1
near Kampung Mamontog...,1
Dau Tieng,1
near Lac-Saint-FranÃ§...,1
"near Basin, MT",1
San Jose Airport...,1
Palembang-Talang...,1
near Kerowagi,1
near Karima,1
Mowting,1
Johore Straits,1
between Puerto I...,1
near Cocos (Keeling) ...,1
near Kaduna,1
between Phan Ran...,1
near Maimana,1
near DueÃ±as,1
"Tamarac, FL",1
near Vitim Airport,1
Daegu (Taegu) K-...,1
near Kromeriz,1
Newton Municipal...,1
"near Campbell River, BC",1
"near Parnamirim, BA",1
near Tonopah-Test Ran...,1
near Zhijiang,1
Hyvinkaa,1
"Bandera, TX",1
"San Pablo, Leyte",1
"near Shamurat, Nurata...",1
near Ossora Airport,1
near Isle of Vis,1
near Son Trung,1
Mingaladon,1
near Nizhniye Kresty ...,1
Fagaras Mountains,1
"near Cordelia, CA",1
"near Lee Vining, CA",1
Olyokminsk Airport,1
Paramo Los Conejos,1
near Gemas,1
"Maxaranguape, RN",1
"Seal Beach, CA",1
Badkhalsa,1
Ixtapa/Zihuatane...,1
Dominica Douglas...,1
near San Borja Airpor...,1
Asau Airport (AAU),1
"Lynn Lake, MB",1
between Bien Hoa...,1
"near Tarakan, Indonesia",1
within Florida?,1
Rabo de Peixe,1
near Pasto,1
near Mannar,1
"near Charles City, VA",1
Udaipur-Dabok Ai...,1
near AysÃ©n,1
near Manchester-Bosto...,1
"Clarence, NY",1
near Tatal,1
near Falmouth-Otis AF...,1
SÃ¤ntis Mountain,1
"near Lhokkruet, Indon...",1
near Yogyakarta,1
Tsaghkahovit,1
Palmar Sur Airpo...,1
Kampala-Kajjansi...,1
near Negombo RAF Station,1
St. Anthony Airp...,1
"Big Trout Lake, ON",1
near Sharana FOB,1
Misrata Internat...,1
"near Watlington, Oxfo...",1
Livermore Valley...,1
near Tamatave,1
Jamshedpur,1
Salamaua Airfield,1
near Peterborough Air...,1
"Novotitarovka, D...",1
Tsingching,1
"Rome, Tehran",1
near Gerelde,1
Letca Noua Airfield,1
"Aberdeen, MS",1
Taillefontaine,1
"near Dawson, TX",1
"Hudson Bay, ON",1
Nam Bac,1
"Khabarovsk Krai,...",1
"near Leadville, CO",1
Lagos,1
Novo Progresso-C...,1
near Cubarral,1
near Dzhambul Airport...,1
near Bangalore-Hindus...,1
"Laguna Brava, LR",1
near Tanauan,1
Pokola,1
"Vilhena Airport,...",1
"near Dahlgren, VA",1
near Rushan,1
near Paradip [Bay of ...,1
San Isidro de El...,1
Hurka,1
Akron/Canton-Ful...,1
Helmstedt-Advanc...,1
Vitoria Da Conqu...,1
Greenland ice cap,1
Whenuapai Airport,1
near Biega,1
near Turinskaya Slobo...,1
near Sandhikhark,1
"near Woodland, WA",1
Phu Cat Air Base...,1
Al Jaylah,1
"near Eglin, TX",1
"Virginia Beach, VA",1
near Chihkiang,1
near Trondheim/Hommel...,1
"Metallurg, Volgo...",1
near Van Airport (VAN),1
Fuenterrabia,1
near Milano-Parma Air...,1
"Baltimore, MD",1
Choho Geologloh Uul,1
FIR Bucharest,1
near Kaifeng Nanjiao ...,1
"Giant's Castle, ...",1
near Podkopayevo,1
River Congo,1
"Tukalan river, E...",1
"near Kingston, Jamaica",1
near Hermosillo Airpo...,1
"near Ipiabas, RJ",1
Great Barrier Is...,1
"near Gaeta Village, F...",1
"near Memphis Airport, TN",1
"Barrington Tops,...",1
near Ulyanovsk,1
near Prinzapolka,1
Tra My,1
"near Salton City, CA",1
near Monterrey Intern...,1
Guasdualito Airp...,1
"Lexington, KY",1
"near Agrigento, Italy",1
near Kushimoto,1
over China,1
Luna Airport,1
Hangzhou Jianqia...,1
Franklin-Macon C...,1
Honolulu-Hickam ...,1
near Shallufa RAF Sta...,1
near Georgetown,1
near Libyan coast [Me...,1
Bhamo Airstrip,1
Incahuara,1
Bili,1
Lobo Wildlife Lo...,1
"Chino Airport, C...",1
near Fullerton Munici...,1
Coatesville-Ches...,1
Polar Station SP-3,1
near Bertam,1
"near Biorka Island, AK",1
Gyulaj,1
Zhuravskoye,1
near Concordia Airpor...,1
Aru Airport,1
near Brno Turany Airp...,1
"Corpus Christi, TX",1
"near Hyannis, MA",1
Carmeilles-en-Va...,1
Bissau Airport (...,1
"Sipacate, Escuintla",1
near Pemba Airport (POL),1
Zell am Zee,1
"Gillam Airport, ...",1
Mount Sernio,1
near Jerez de la Fron...,1
"Avenal, CA",1
Wolfheze,1
Cerro el Plateado,1
Myggenaes Island...,1
Saransk,1
Ngerende Airstri...,1
Kano,1
Tachikawa,1
BÃ¼ckeburg RAF S...,1
near Turnhout,1
near Kaimana-Utarom A...,1
Leipzig,1
"near Lerma, Campeche",1
"Yukagir Village,...",1
Bamyan Province,1
near Chelyabinsk Airp...,1
Moses Lake-Larso...,1
"Las Pilas, Champ...",1
Manston RAF Stat...,1
Jihlava (Iglau),1
near Nardaran,1
Gulgubip Airport...,1
"near Melbourne, FL",1
Lukhovitsy-Trety...,1
near Puerto San Juan,1
near BraganÃ§a,1
within Namibia,1
Helsinki,1
Balesin Airstrip,1
near San Fansisco,1
"Allentown, PA",1
near Lee-Po-Ka,1
near Nha Trang,1
near Vientiane,1
near Spratly Islands ...,1
"near Globe, AZ",1
near Goyave,1
near Yacuiba,1
near Morotai,1
Fajardo Airport ...,1
near Lakhta Air Base,1
near Savasleyka,1
Wau Valley,1
Port Vila,1
near Hennenman,1
Westhampton-Fran...,1
near Dakovo,1
Havre-Saint-Pier...,1
near Rechka,1
Wheeling-Palwauk...,1
near Iasi Airport (IAS),1
Goose (Otter Cre...,1
"near Le Center, MN",1
near Mostaganem,1
Leonardtown-Sain...,1
near Bismarck Municip...,1
near Masirah Airport ...,1
Xieng Khouang Ai...,1
near Clonbullogue Aer...,1
Mount Lloyd Geor...,1
near Gluboki,1
East Coast,1
"Hampstead, NH",1
"League City, TX",1
Odense-Beldringe...,1
Beni,1
near Sandspit Airport...,1
"near Rio das Ostras, RJ",1
Old Bridge Airpo...,1
Fassberg Air Base,1
"Tijuana, Cuba",1
Dutovo region,1
near Victoria Regiona...,1
near Felipe Carrillo ...,1
near Texcoco,1
Chicago/Rockford...,1
Gryadki,1
"near Chiringa, Assam",1
Vavunativu Army ...,1
"Lac Randall, QC",1
Victorville Airp...,1
near Inta,1
near Lima-Callao Inte...,1
Tashauz,1
near Sint Maarten,1
Teniente R. Mars...,1
Ponce-Mercedita ...,1
Glendive-Dawson ...,1
within South-Eastern Es...,1
"Pavlof Volcano, AK",1
Florencia Airpor...,1
near HÃ©ric,1
Petrozavodsk Air...,1
within Kien Giang Province,1
near Mumbai Airport (...,1
"Buckley Field, CO",1
Francistown Airp...,1
near Chebotovka villa...,1
near Sibenik,1
Provincetown Air...,1
near Olive Creek,1
"near Iguape, SP",1
Buenaventura Bay,1
West Freugh Airport,1
Sligo-Collooney ...,1
Krasny Yar distr...,1
near Taipei-Chiang Ka...,1
near Matala,1
Radvan,1
"Pyote AFB, TX",1
"near Bolivar, BA",1
"Russian Mission,...",1
near Senkovo,1
Chirdwin Valley,1
Serrania Los Cob...,1
near Sulawesi,1
"Santos Air Base,...",1
Fernandina Beach...,1
over France,1
Ramstein AFB  (RMS),1
Myeik,1
near Usinsk Airport,1
near Namoya,1
Mt Santa Elena,1
near Boca Druif,1
near Niamey Airport (...,1
Elizabethton Mun...,1
"Oakdale Airport,...",1
near Xom Rach Goc,1
Nizhnyaya Pesha ...,1
"near Crawford, NE",1
near Balkhash Lake,1
"near Mitsamiouli, Gra...",1
"near CFS Alert, NU (YLT)",1
near Ashbourne,1
"Germiston, c. 13...",1
"near Ella Lake, Misty...",1
near Chu Lai,1
near Guildford Airpor...,1
near Tukalan River,1
Lovozero Airfield,1
Vientiane,1
within Kalimantan,1
Nanning,1
Guadalcanal-Los ...,1
near Uvira,1
Winnipeg Interna...,1
"near Brandon village,...",1
Ciudad Mante,1
Bolson de Burruy...,1
near Aarsele,1
Crows Landing-Au...,1
"near Klushino, Solnec...",1
near Gozo,1
near Schwerin,1
"near Satapuala, Upolu",1
Tsuyung,1
near Severomorsk-1 Na...,1
Bosaso-Bender Qa...,1
"Riceboro, GA",1
near Nanga Eboko,1
near Karin,1
"Moncton Airport,...",1
"Vail Field, CA",1
"Kyaukpyu, Ramree...",1
near Graskop,1
Gainesville Airp...,1
Talkeetna Airpor...,1
Kirovabad,1
near Ra'sal-Khaymah,1
near Smyrna-Sewart AF...,1
Columbus-Rickenb...,1
Bhopal Airport (...,1
"near Finisterre, Spain",1
"near Brownfield, IL",1
"near Jackson, TN",1
Lippspringe Airf...,1
near Inebolu,1
near Springfield-West...,1
near Wobagen Airstrip,1
Kurupung,1
Chattanooga Muni...,1
near Ardinello di Ama...,1
Dinjan Air Base,1
"Paisano Ranch, TX",1
Qotur,1
near Baikit,1
Tucson-Davis Mon...,1
Tetovo,1
Puerto Ordaz Air...,1
"Lummi Island, WA",1
Maiden-Little Mo...,1
Prestwick-Heathf...,1
near Malakal Airport ...,1
"Gan Gan Airport, NT",1
Karachi Air Base,1
Ellington Airpor...,1
near Ohrid Airport (OHD),1
Gander Internati...,1
"near Scranton, PA",1
near Arzew,1
Mossel Bay,1
Dinder National ...,1
near Savasleika Air Base,1
David City,1
near Bucaramanga-Gome...,1
FÃ¼rth Advanced ...,1
"Cutral CÃ³, NE",1
"Lago Gutierrez, RN",1
Marignane,1
Hopkinsville-Cam...,1
"Icapara, Iguape, SP",1
Yegorlykskaya di...,1
"near Port Washington, NY",1
"Blaine, MN",1
near Kwongoma,1
near Coulommiers-Vois...,1
near Wilsons Promonto...,1
near Apaseo el Alto,1
near Eagle River Airp...,1
near Gorbovichi,1
Campofelice di R...,1
near Hall Beach Airpo...,1
near Macas,1
Catania Airport ...,1
Taura AFB,1
within Helmand Province,1
near Ketama,1
"near Bogoroditsk, Tul...",1
near Khor Ambadu,1
OcaÃ±a-Aguas Cla...,1
"near Port Stephens, NSW",1
La Libertad,1
"near Chebba, Tunisia",1
near AnnobÃ³n Island,1
Cerro Tupungato,1
Malabo Airport (...,1
near Skopje Airport (...,1
between Chihchia...,1
near Kopinang,1
"Dillon Airport, ...",1
La Palma-Buena V...,1
Ottery St. Mary,1
"Galt, ON",1
"near Uplands, CA",1
Cherkasy region,1
"Takla Lake, BC",1
Misool Island,1
Fargo-Hector Fie...,1
near Colyton,1
Damnoen Saduak D...,1
"near Kyren, Tunkinsky...",1
near Wassenaar,1
Dwyer Airport (DWR),1
near Villa Montes,1
near Las Salinas de H...,1
"Chincoteague, VA",1
Mount Kalora,1
Samarkand Airpor...,1
Vyazma,1
Landikma,1
Serui-Sudjarwo T...,1
Manari Airport (...,1
"Tonnolfjellet, O...",1
near Zhukovsky Intern...,1
"Greenville AFB, NC",1
Faliro Bay,1
Chautauqua Count...,1
"Plattsburgh AFB,...",1
"near Port Radium, NT",1
Atlin Provincial...,1
"near Tabajara, RO",1
near Mohavia,1
Khabarovsk region,1
Marseille,1
Postville Airpor...,1
near Coron,1
"near Newport News, VA",1
"Rensselaer, IN",1
"near Ranville, Normandy",1
RÃ­o Cuarto Airp...,1
near Provedenia Airpo...,1
Landsberg/Lech ?,1
"near Linneus, ME",1
near Thanbaung,1
Lake Geneva Muni...,1
near Floridablanca Ai...,1
Haringvreter,1
near San JosÃ©,1
"near Kabirwala, Punjab",1
Sahmaw,1
near Anyang VOR,1
RychnÃ³w,1
Hunding/Zueding,1
near Clermont-Ferrant,1
Hannover-Langenh...,1
Owando Airport (...,1
Stolwijk,1
"Madison, MS",1
near Kirov,1
Iturup Airport (...,1
"near Buena Vista, Apure",1
Maassluis,1
near Sorato Mt.,1
"Rajince, Presevo",1
Tanyurer,1
near San JosÃ© Volcano,1
"near Bagotville, QC",1
Reggio Calabria-...,1
Toul-RosiÃ¨res A...,1
Reisbach,1
near Manila Airport (...,1
"Piajo Airstrip, ...",1
near Adana Airport (ADA),1
"Norwalk, CA",1
Monte Cardo,1
Helena-Thompson-...,1
near Uriman Airport (...,1
"Grand Island, NE",1
Morro do SÃ£o Lo...,1
Vilkerath,1
Hagerstown-Wash....,1
"Squaw Lake, QC",1
"Coari Airport, A...",1
near Pantelleria Island,1
near Winima,1
near Namtsev,1
"near Novobyelaya, Lug...",1
"near Cabra, CÃ³rdoba",1
Phuket Internati...,1
"near Wichita, KS",1
near Bujumbura Intern...,1
Bridgewater Air ...,1
"near Praia da Baleia,...",1
near Misamari,1
"Gaeidnugaissa, T...",1
Bihar,1
"near East Moriches, NY",1
Champaign-Willar...,1
Lillie Glacier,1
near O-Shima,1
Berck-sur-Mer,1
near Pantelleria,1
near Mona Quimbundo,1
Un-Sara,1
Orocovis,1
near Los Roques Airpo...,1
near Tagap,1
near Madiun-Iswahyudi...,1
"near Aniak Airport, A...",1
Brynberian,1
Dolo,1
near Strasbourg-Entzh...,1
Tulagi Harbor,1
near Obozerski Airfie...,1
Zevenbergsehoek,1
"Flatwoods, LA",1
near Lagura,1
near Pie de la Cuesta...,1
"Guaratiba, RJ",1
Wiesciszowice,1
"near Durbin, FL",1
near ZaldÃ­var,1
near Tobu,1
Orlando Sanford ...,1
near Saravena,1
near Peru-Bunker Hill...,1
Wichita Falls-Ki...,1
Neiva-Benito Sal...,1
"near Sebyan-Kyuel, Ko...",1
"Punya, Boguchany...",1
Vitebsk Airport ...,1
"near Three Gorges, Ta...",1
Cerro Trujillo,1
"Yerbogachon, Irk...",1
Bucharest,1
Herzogenaurach A...,1
"near Hurlburt Field, FL",1
"near Socorro, NM",1
"Kelly Field, TX",1
near Vilanculos Airpo...,1
Bathurst-Jeswang...,1
Kayseri-Erkilet ...,1
"near Uelkal, Chukotka",1
"Lime Village, AK",1
"Nifty Airport, W...",1
Song Ba,1
near Petrich,1
"near Cold Bay, AK",1
"Mount Slesse, BC",1
Bitburg Air Base...,1
near Cabinda,1
"near Truckee, CA",1
Saishu Island,1
"Suberi, Rajastan",1
Vung Tau (VTG),1
"Glynco NAS, GA (...",1
near Dundo,1
between Meiktila...,1
Murfreesboro Mun...,1
near Zaporozhye Airpo...,1
near Albertacce,1
near Vang Vieng,1
Phuket Island,1
"near Terrace, BC",1
Cerro Huayca,1
near WÃ¼renlingen,1
"Dallas, Havana",1
near N'GaoundÃ©rÃ© Ai...,1
"Ulithi, Caroline...",1
near Samos Airport (SMI),1
near Kharkov,1
"Rio Doce, MG",1
LÃ©opoldville-N'...,1
"Perdido Bay, FL",1
"near Clifton, PA",1
near Shamshernagar Ai...,1
near Newquay-St Mawga...,1
Horlick Mountains,1
Tsingtao (Quingd...,1
Cerro Copey,1
"near Port Washington,...",1
SaarbrÃ¼cken Air...,1
Krasnoyarsk region,1
Tadjoura Airport...,1
"near Lapine, AL",1
Yei Airport,1
near Ura-Tube,1
San Isidro de el...,1
"near La Granja, Segovia",1
near Big Trout Airpor...,1
Rushengo,1
Barrow-Point Bar...,1
Sinaloa de Leyva,1
"SamnerÃ¶d, Uddev...",1
Segundo Corral A...,1
"Sherbrooke, QC",1
Montreal,1
near Isfahan,1
Yurimaguas Airpo...,1
Tatarski,1
near ChigorodÃ³,1
near Brus Laguna,1
"near Raduga, Novoalek...",1
near Oaxaca,1
near Kalga Airstrip,1
Norfolk Municipa...,1
near MÃ¡laga Airport,1
near Windhoek-Eros Ai...,1
Rinchi village i...,1
near Palma de Mallorc...,1
Baracoa Airport ...,1
Las Mesitas,1
"near Rybinsk, Yarosla...",1
Sivash Lagoon,1
near Flagstaff-Pullia...,1
near Hanstedt II,1
"near Christiansted, S...",1
near Geilo-Dagali Air...,1
"El Aceituno, Cho...",1
near AcarÃ¡,1
Andapa,1
Vijaynagar,1
"AruanÃ£ Airport, GO",1
near Gharyan,1
Dolow Airport,1
Ras-el-Tin,1
South Bend Regio...,1
near Puerto Colombia,1
near Portland Interna...,1
near Bennington-Willi...,1
"Nova Lima, MG",1
near Tanjung Pinang,1
"Mount Rainier, WA",1
"near Linton, TN",1
near Holloway Field,1
near Marburg,1
near Tien Phuoc,1
Chevilly,1
near Higuerote,1
White Sands Miss...,1
near Busan (Pusan) We...,1
Haines Bay,1
La Romana,1
Seraing,1
near Pocatello Airpor...,1
Li Ping,1
"AcandÃ­, ChocÃ³ ...",1
near Chennai [Bay of ...,1
Pitu/Morotai-Leo...,1
Missoula Airport...,1
Kisumu Airport (...,1
"General Acha, LP",1
near Craon,1
near Gilleleje,1
Cazka,1
"near Maksatikh, Tver ...",1
Guaymas,1
